source,target,time
48,76,230486
39,24,230548
1,3,230573
8,252,230602
1,60,230694
15,60,230774
19,221,230938
24,39,230969
31,165,231027
35,202,231063
8,252,231097
13,170,231162
1,60,231197
24,165,231218
15,60,231229
31,165,231277
14,26,231304
21,43,231370
21,10,231370
35,202,231434
15,1,231449
13,170,231539
1,15,231561
15,60,231680
43,21,231725
39,24,231751
10,21,231759
8,252,231810
24,39,231816
4,62,231851
31,165,231880
26,14,231908
1,3,232054
10,21,232145
1,60,232179
8,252,232187
35,4,232258
14,26,232293
31,165,232382
14,26,232426
15,60,232484
15,1,232491
48,76,232522
26,14,232627
1,60,232807
15,1,232857
15,60,232857
13,170,232858
31,165,232860
26,14,232876
19,221,233099
8,252,233138
24,39,233154
15,60,233317
31,165,233343
13,170,233348
25,61,233357
8,252,233370
1,3,233412
24,39,233516
21,10,233533
39,24,233549
43,10,233560
24,165,233626
35,4,233714
39,24,233784
31,165,233820
10,21,233834
19,221,233953
14,26,233963
8,252,233973
15,60,234181
8,252,234207
24,165,234329
39,24,234387
26,14,234437
14,26,234552
31,165,234673
8,252,234713
1,3,234728
13,170,234774
3,1,234894
1,3,234977
1,15,234977
31,165,235038
24,39,235052
21,10,235201
21,43,235201
1,60,235215
13,170,235245
39,24,235247
25,61,235296
19,221,235395
24,165,235427
1,15,235477
35,202,235502
24,39,235541
24,31,235541
10,21,235605
31,24,235626
26,14,235634
10,21,235734
31,165,235740
39,24,235836
13,170,235838
35,202,235873
14,26,235996
48,76,236013
21,43,236145
1,3,236184
15,1,236244
24,39,236268
43,21,236306
3,1,236322
13,170,236339
39,24,236432
8,252,236511
1,3,236524
3,1,236794
13,170,236846
24,31,236869
24,39,236990
31,165,237141
26,14,237315
43,21,237411
19,221,237436
39,24,237526
3,1,237533
8,252,237563
26,14,237656
24,39,237700
14,26,237839
31,165,237844
1,60,237873
1,3,237982
4,238,238002
39,24,238009
14,26,238089
15,1,238149
24,39,238175
48,76,238192
8,252,238286
4,238,238588
24,165,238676
15,1,238729
31,24,238753
35,238,238876
23,259,238957
39,24,238975
21,43,238989
24,165,239043
14,26,239045
1,3,239076
1,60,239083
23,259,239328
31,24,239347
8,252,239366
24,165,239389
14,26,239401
39,24,239434
4,238,239435
61,25,239523
35,238,239583
24,39,239628
24,165,239628
31,165,239711
19,221,239822
25,61,239836
8,252,239952
35,202,240059
26,14,240085
15,1,240157
21,43,240213
24,165,240243
4,238,240298
19,66,240298
77,58,240347
3,61,240386
35,202,240418
35,238,240418
35,4,240425
14,26,240487
26,14,240543
25,60,240544
24,39,240702
61,25,240709
3,25,240752
35,202,240778
39,24,240863
24,31,240941
4,238,241010
35,238,241012
25,3,241031
39,24,241100
3,61,241112
61,25,241184
61,3,241191
61,60,241191
2,207,241262
25,61,241265
25,60,241265
14,26,241338
2,209,241373
13,170,241447
24,39,241527
8,252,241613
24,31,241644
21,10,241695
14,26,241707
25,60,241751
35,238,241856
26,14,241860
2,209,241964
14,26,241977
25,3,241982
8,252,241987
24,39,242004
10,21,242067
3,25,242073
35,238,242091
15,1,242098
39,24,242174
4,238,242193
2,209,242219
25,3,242337
3,8,242434
8,60,242473
8,3,242473
43,21,242508
39,24,242536
25,61,242595
27,150,242613
4,238,242699
12,114,242762
12,10,242877
12,43,242877
13,27,242878
23,202,242890
3,25,242903
27,150,242959
35,238,243039
25,60,243051
25,3,243051
61,60,243106
61,3,243106
39,24,243131
4,35,243177
3,61,243256
2,12,243295
14,26,243310
77,58,243315
24,39,243326
43,165,243352
23,202,243365
25,3,243405
61,60,243464
61,3,243464
35,10,243506
10,21,243506
35,43,243506
35,21,243506
13,45,243514
26,14,243526
2,43,243531
2,25,243531
2,62,243531
21,19,243586
43,35,243595
2,20,243642
14,26,243644
47,43,243649
47,21,243649
24,31,243684
19,21,243745
10,21,243755
2,27,243759
25,114,243759
47,202,243769
8,10,243772
27,2,243802
43,25,243833
10,8,243867
23,48,243877
2,62,243880
2,25,243880
2,32,243887
48,23,243917
43,62,243944
61,35,243950
35,61,243984
23,25,243991
8,40,244001
4,238,244022
43,60,244068
43,25,244075
3,6,244085
11,35,244114
11,23,244114
11,61,244114
2,55,244114
23,35,244117
23,61,244117
23,11,244117
35,11,244119
35,23,244119
25,62,244121
25,43,244121
48,6,244166
61,11,244177
61,23,244177
6,19,244179
6,21,244179
43,2,244193
21,19,244195
3,35,244201
3,23,244201
3,61,244201
3,11,244201
19,6,244223
19,8,244223
25,3,244237
2,62,244238
8,19,244247
31,24,244276
55,32,244292
43,62,244313
21,6,244318
23,3,244346
23,60,244353
35,3,244356
19,55,244358
2,43,244360
11,35,244366
11,3,244366
27,2,244376
27,62,244376
27,32,244376
27,25,244376
27,43,244376
77,58,244386
61,3,244406
55,8,244416
55,10,244416
20,43,244420
39,92,244429
32,27,244444
32,25,244444
32,20,244444
3,61,244453
35,55,244479
35,60,244479
26,14,244481
2,25,244483
11,60,244488
27,2,244497
27,25,244497
27,32,244497
27,20,244497
27,43,244497
8,55,244503
20,27,244545
21,19,244566
32,62,244570
10,55,244582
23,61,244584
19,8,244595
11,61,244598
35,61,244605
25,27,244609
25,32,244609
27,55,244612
61,60,244647
20,2,244657
20,32,244657
43,20,244669
43,27,244669
32,2,244692
32,43,244692
15,19,244710
23,35,244715
19,6,244718
19,21,244718
2,20,244728
77,237,244734
25,20,244739
24,31,244752
8,19,244759
61,55,244760
6,15,244763
43,32,244785
55,25,244786
55,32,244786
55,2,244786
55,27,244786
55,43,244786
55,62,244786
55,20,244793
23,61,244832
23,3,244832
2,25,244851
47,45,244852
25,62,244858
25,55,244858
45,202,244867
45,47,244867
45,39,244874
6,19,244885
6,21,244885
20,55,244889
43,2,244899
43,55,244899
43,25,244899
43,20,244906
22,110,244914
39,202,244924
39,45,244924
32,55,244934
3,44,244934
32,20,244934
4,238,244955
19,21,244956
47,92,244976
48,39,244997
20,32,245001
76,39,245009
55,32,245032
11,44,245048
32,22,245050
21,133,245053
23,44,245059
23,3,245066
35,44,245077
27,62,245079
61,44,245114
8,40,245119
40,8,245130
43,25,245135
22,2,245141
39,76,245162
3,23,245176
35,61,245197
19,8,245198
2,20,245203
25,22,245205
25,20,245205
25,2,245205
47,45,245221
8,133,245228
61,60,245233
6,8,245238
20,43,245242
55,25,245264
55,2,245264
39,45,245273
15,22,245273
21,15,245287
27,25,245319
2,25,245330
2,62,245330
25,27,245336
45,92,245340
48,39,245361
6,19,245361
76,39,245362
40,133,245373
22,15,245386
32,27,245412
3,35,245414
23,61,245427
4,238,245437
47,18,245456
20,2,245473
6,15,245484
43,20,245488
22,6,245506
55,2,245517
39,45,245522
11,3,245523
3,61,245526
3,23,245526
42,2,245527
23,3,245544
19,32,245548
19,21,245548
14,48,245561
14,22,245561
14,25,245561
14,50,245561
2,43,245566
45,18,245585
45,39,245585
61,35,245592
20,55,245595
8,133,245597
8,21,245597
8,19,245604
6,32,245612
6,22,245612
22,32,245616
3,44,245649
42,48,245652
10,133,245654
32,22,245663
14,43,245675
25,43,245684
77,58,245685
2,62,245685
47,45,245693
18,55,245720
6,8,245729
55,18,245739
55,47,245739
15,32,245753
39,35,245754
39,11,245754
39,61,245754
39,3,245754
39,44,245754
3,39,245770
2,8,245809
45,65,245820
61,60,245844
55,45,245861
22,19,245864
39,60,245877
11,3,245877
11,39,245877
39,23,245877
43,25,245885
43,2,245885
21,19,245890
21,6,245890
23,39,245892
35,39,245904
4,238,245913
47,65,245928
14,8,245929
14,18,245929
2,27,245930
2,62,245930
2,14,245930
2,22,245930
14,39,245936
8,35,245941
8,39,245941
45,55,245941
61,39,245964
55,47,245975
6,21,245979
6,32,245979
22,6,245996
32,15,246007
3,23,246007
43,62,246007
23,3,246007
35,8,246019
25,27,246035
25,2,246035
25,20,246035
27,20,246041
2,25,246045
2,43,246045
8,50,246062
20,25,246071
39,8,246114
39,3,246114
3,11,246121
11,60,246125
23,60,246125
35,60,246133
35,11,246133
21,66,246135
19,21,246143
19,32,246143
2,35,246156
2,37,246156
2,20,246156
47,55,246157
14,55,246165
45,202,246178
20,43,246187
18,55,246200
48,42,246202
55,18,246215
55,47,246222
22,19,246230
3,44,246236
15,19,246246
23,3,246248
35,61,246251
26,14,246270
2,62,246273
45,48,246292
8,39,246302
24,31,246318
6,22,246321
61,35,246323
39,3,246346
32,6,246360
43,20,246367
19,66,246372
19,22,246372
15,22,246372
27,62,246411
20,43,246439
6,66,246445
6,32,246445
43,25,246476
23,61,246489
25,62,246496
25,43,246496
35,39,246509
2,20,246512
2,62,246512
20,2,246559
61,3,246563
76,50,246563
6,15,246570
39,61,246575
39,60,246575
22,19,246577
22,50,246577
22,76,246577
3,35,246589
3,44,246589
43,20,246599
43,62,246599
43,37,246599
43,27,246599
11,60,246606
11,23,246606
15,19,246617
21,19,246623
15,6,246624
25,2,246624
25,37,246631
25,43,246631
45,43,246632
45,27,246632
27,37,246647
47,202,246659
20,37,246682
20,27,246682
55,18,246687
3,23,246721
3,65,246721
43,2,246721
11,3,246724
19,45,246743
25,22,246756
25,27,246756
25,45,246756
15,32,246758
15,48,246758
15,6,246758
45,50,246760
45,19,246760
27,20,246766
27,43,246766
14,8,246767
35,45,246767
31,24,246772
48,76,246787
48,50,246787
61,23,246801
55,92,246802
22,25,246811
22,62,246825
32,48,246827
43,14,246845
43,25,246845
3,50,246852
23,65,246856
2,44,246874
2,11,246874
2,23,246874
14,99,246877
15,21,246878
10,45,246879
35,23,246881
25,37,246887
8,35,246889
8,18,246889
27,35,246890
45,21,246892
48,15,246900
48,32,246900
18,8,246901
40,22,246913
61,22,246913
47,36,246915
47,202,246915
20,43,246920
6,45,246925
6,22,246925
6,21,246925
39,47,246943
39,42,246943
39,36,246943
32,19,246946
22,10,246947
22,45,246947
39,55,246950
2,61,246997
27,62,246999
19,6,247001
19,60,247001
35,43,247007
35,62,247007
19,3,247008
25,2,247014
8,25,247015
18,43,247019
45,22,247023
45,10,247023
45,6,247023
11,23,247070
39,45,247074
22,6,247074
43,35,247074
39,22,247074
39,19,247074
21,6,247089
3,32,247108
3,48,247108
3,15,247108
10,22,247108
15,3,247110
15,60,247110
14,99,247111
14,18,247111
27,20,247123
27,37,247123
27,8,247123
35,27,247127
19,45,247130
8,14,247131
18,14,247140
25,3,247143
24,31,247145
76,50,247157
6,60,247162
32,60,247189
32,3,247189
22,39,247201
39,10,247208
4,238,247225
35,37,247236
19,60,247244
19,21,247244
19,39,247244
19,22,247251
48,60,247254
8,2,247255
6,39,247276
6,45,247276
45,39,247279
18,14,247279
20,27,247280
20,2,247287
55,8,247295
43,20,247310
32,19,247312
21,39,247316
39,55,247330
10,39,247344
27,62,247348
27,25,247348
27,53,247348
2,45,247365
2,55,247365
19,55,247370
8,27,247382
8,55,247382
47,55,247384
6,22,247397
40,22,247398
45,10,247400
55,39,247407
55,40,247407
55,10,247407
43,25,247424
43,37,247424
22,19,247439
22,55,247439
32,48,247440
32,6,247440
3,48,247468
2,44,247474
2,11,247474
35,20,247474
77,58,247486
19,48,247490
19,60,247490
48,3,247493
8,18,247494
8,25,247494
25,2,247503
25,62,247503
20,27,247512
55,22,247517
55,19,247517
40,55,247529
40,39,247529
22,40,247552
32,15,247557
23,2,247571
3,76,247577
3,50,247577
10,55,247584
25,43,247612
25,53,247612
25,27,247619
25,37,247619
61,11,247623
20,25,247635
11,2,247654
40,22,247656
43,25,247674
39,42,247690
27,39,247694
10,45,247708
19,55,247722
13,45,247724
35,27,247726
35,43,247726
35,53,247726
25,8,247735
6,15,247737
55,10,247775
55,19,247775
43,62,247789
43,53,247789
22,45,247789
22,21,247789
39,43,247799
39,53,247799
39,27,247799
32,48,247800
39,35,247806
39,62,247806
32,21,247807
32,19,247807
3,62,247815
3,27,247815
3,35,247815
27,8,247816
3,25,247822
3,39,247822
10,55,247823
15,6,247828
15,103,247835
2,46,247837
2,23,247837
19,32,247837
19,45,247837
61,2,247848
25,39,247850
61,44,247855
8,3,247862
45,55,247871
6,32,247872
55,45,247889
21,32,247905
21,22,247905
39,61,247922
32,6,247926
22,21,247928
4,238,247938
3,61,247946
3,43,247953
19,21,247968
19,55,247968
2,44,247970
2,3,247970
2,60,247970
61,27,247976
61,8,247976
8,60,247976
61,60,247976
61,62,247976
61,43,247976
25,35,247981
20,53,247986
45,19,247986
45,22,247986
25,27,247988
45,21,247993
20,43,247993
20,39,247993
11,2,248010
43,20,248022
43,39,248022
21,50,248031
39,60,248037
39,20,248037
39,37,248044
39,25,248044
22,19,248051
77,58,248061
3,53,248063
35,20,248069
35,39,248069
35,25,248069
35,60,248069
15,32,248085
25,37,248098
25,39,248098
25,53,248098
8,99,248103
8,48,248103
48,8,248104
61,35,248108
61,53,248108
61,25,248108
61,99,248108
61,37,248108
61,39,248108
61,3,248113
45,6,248124
6,22,248128
55,2,248132
55,50,248132
18,14,248135
43,61,248137
43,60,248137
43,99,248137
32,15,248149
21,99,248158
39,55,248168
22,6,248171
3,25,248175
39,35,248175
3,55,248175
10,55,248178
35,61,248190
35,62,248190
25,61,248210
25,62,248210
25,60,248210
8,39,248219
45,50,248234
55,3,248249
55,60,248249
55,25,248249
55,62,248249
55,39,248249
55,43,248249
55,53,248249
32,6,248273
39,62,248285
3,37,248290
3,35,248297
22,21,248299
35,55,248308
35,39,248308
14,114,248321
2,44,248323
25,3,248325
77,58,248328
8,130,248336
20,35,248336
20,43,248336
20,53,248336
45,2,248346
61,55,248364
18,99,248366
55,20,248370
55,35,248370
55,37,248370
61,62,248371
43,55,248379
39,61,248397
22,19,248409
35,3,248424
15,22,248425
14,60,248444
14,47,248444
14,3,248444
14,22,248444
14,55,248444
14,23,248444
20,55,248447
14,2,248450
45,22,248461
45,19,248461
13,35,248482
13,23,248482
13,62,248482
13,40,248482
13,22,248482
13,10,248489
13,39,248489
43,20,248503
43,3,248503
39,35,248512
39,43,248512
32,15,248518
3,53,248525
42,22,248533
22,15,248540
23,44,248554
14,48,248560
20,39,248575
20,55,248582
13,35,248624
13,23,248624
13,25,248624
55,39,248624
55,3,248624
13,17,248624
6,32,248624
21,4,248628
43,14,248630
39,37,248633
39,62,248633
39,22,248633
3,2,248651
2,45,248666
2,39,248666
2,55,248666
35,37,248670
35,60,248670
19,45,248673
23,46,248678
23,2,248678
25,60,248680
25,55,248680
25,43,248680
25,62,248680
25,61,248680
25,53,248680
19,32,248680
25,3,248680
14,25,248687
14,35,248687
14,27,248687
14,45,248687
76,22,248706
20,53,248707
61,37,248732
11,46,248736
43,25,248742
39,25,248747
21,22,248749
55,61,248749
13,15,248752
4,21,248771
22,39,248777
22,35,248777
2,27,248781
2,17,248781
2,23,248781
2,25,248781
2,47,248781
35,62,248793
35,39,248793
25,35,248795
25,37,248795
25,39,248795
14,15,248806
14,32,248806
14,22,248806
77,58,248829
45,13,248829
61,22,248852
61,62,248852
43,61,248852
61,55,248852
13,20,248871
32,6,248874
21,19,248881
4,22,248893
23,60,248904
23,46,248911
19,42,248912
19,47,248912
19,66,248912
35,61,248914
14,60,248915
15,6,248939
48,4,248945
45,66,248946
31,24,248958
61,48,248961
61,39,248968
43,20,248975
6,15,248976
13,3,248984
55,43,248986
13,60,248991
39,62,248997
39,20,248997
3,23,249003
2,89,249007
42,48,249009
19,21,249025
19,4,249025
22,47,249030
22,42,249030
22,66,249030
14,26,249032
14,23,249032
14,39,249032
35,37,249038
35,25,249038
11,46,249079
61,55,249084
11,60,249093
11,23,249093
55,39,249100
3,22,249123
3,11,249123
3,45,249123
4,19,249124
2,61,249127
42,43,249133
42,27,249133
27,22,249142
27,45,249142
27,23,249142
27,43,249142
25,39,249144
25,37,249144
22,21,249158
22,19,249158
22,4,249158
23,11,249169
23,46,249169
23,3,249169
61,35,249199
55,45,249219
43,35,249221
43,62,249221
32,6,249225
39,35,249225
6,32,249229
13,1,249231
3,23,249245
2,55,249249
2,25,249249
25,35,249262
25,53,249262
35,61,249270
35,20,249270
14,46,249271
14,25,249276
22,62,249283
22,23,249283
22,46,249283
22,45,249283
22,60,249283
22,3,249283
23,22,249289
23,45,249289
23,17,249289
23,60,249289
45,3,249294
45,23,249294
45,25,249294
45,60,249294
45,22,249294
48,11,249301
61,3,249329
61,22,249329
61,43,249336
61,55,249336
61,60,249336
11,22,249342
11,48,249342
39,2,249345
13,84,249347
43,37,249348
55,37,249350
55,2,249350
3,47,249357
4,11,249360
4,21,249360
2,89,249367
25,22,249378
35,45,249390
27,2,249395
27,23,249395
27,14,249395
27,60,249395
27,62,249395
27,22,249395
27,55,249395
35,62,249397
35,37,249397
23,47,249404
23,62,249404
22,48,249410
22,25,249410
22,47,249410
47,19,249411
47,42,249411
47,48,249411
47,46,249411
48,27,249417
48,47,249417
48,42,249417
15,6,249425
24,31,249449
43,20,249464
43,47,249464
39,62,249467
39,25,249467
11,19,249469
11,27,249469
55,25,249473
13,45,249473
55,62,249473
2,60,249477
2,61,249477
2,91,249477
2,13,249477
4,43,249479
3,22,249480
2,1,249484
2,35,249484
2,11,249484
19,43,249502
19,4,249502
19,11,249502
27,20,249509
27,47,249509
27,25,249509
23,17,249524
23,60,249524
45,2,249528
23,43,249531
23,2,249531
23,22,249531
48,60,249531
76,61,249533
47,60,249538
47,3,249538
47,22,249538
40,13,249567
31,24,249572
39,17,249579
43,62,249581
13,47,249582
13,21,249582
13,62,249582
13,22,249582
13,39,249582
39,22,249586
39,45,249586
55,13,249597
55,47,249597
55,14,249597
55,10,249597
3,14,249604
2,22,249605
2,39,249605
2,4,249605
2,3,249605
2,47,249605
25,47,249624
35,20,249633
27,32,249633
27,17,249633
35,37,249640
23,13,249643
23,25,249643
23,47,249643
23,14,249643
23,35,249643
23,48,249643
27,55,249647
27,14,249647
27,39,249647
47,14,249650
47,2,249650
47,55,249650
14,2,249651
48,3,249652
76,2,249653
22,13,249662
22,35,249662
22,23,249662
22,55,249662
22,14,249662
22,20,249667
22,37,249667
22,3,249671
61,27,249673
61,17,249673
61,76,249680
40,55,249680
61,10,249680
20,39,249686
20,35,249686
6,15,249687
32,6,249700
39,32,249702
43,21,249702
39,15,249702
39,13,249702
43,4,249702
13,35,249703
13,42,249703
13,26,249703
11,21,249707
55,60,249710
55,22,249710
55,45,249710
2,76,249718
2,45,249718
2,61,249718
4,10,249722
4,11,249722
12,118,249726
3,48,249731
3,17,249731
3,25,249731
10,35,249739
10,25,249739
10,47,249739
10,55,249739
10,23,249739
25,45,249747
25,23,249747
25,13,249747
25,55,249747
14,84,249761
14,1,249761
14,42,249761
14,55,249761
35,22,249766
35,23,249766
35,45,249766
48,23,249767
48,14,249767
23,55,249769
23,45,249769
23,17,249769
23,27,249769
45,25,249775
45,55,249775
45,13,249775
45,39,249775
45,17,249775
45,27,249775
45,35,249775
22,14,249782
22,27,249782
15,25,249782
22,17,249782
15,23,249782
22,45,249782
15,14,249782
15,13,249782
15,45,249782
61,2,249794
20,22,249801
20,23,249801
11,10,249820
11,4,249820
43,11,249822
55,32,249823
55,23,249823
32,47,249825
32,14,249825
32,45,249825
32,55,249825
32,22,249825
39,37,249826
39,14,249826
39,23,249826
55,20,249828
32,25,249829
32,35,249829
32,17,249829
13,14,249831
2,10,249835
2,43,249835
13,24,249838
21,55,249856
10,43,249859
10,11,249859
1,32,249868
25,35,249868
1,73,249868
25,17,249868
25,22,249868
25,27,249868
1,35,249868
1,25,249868
35,13,249876
35,15,249876
48,55,249881
47,23,249883
47,25,249883
35,14,249883
47,45,249887
47,60,249887
23,32,249888
14,62,249888
23,15,249888
15,55,249895
15,20,249895
15,22,249895
27,23,249898
27,47,249898
22,32,249903
22,47,249903
11,37,249937
39,15,249942
39,47,249942
39,27,249942
55,2,249944
43,10,249949
13,35,249950
55,76,249951
55,89,249951
32,15,249953
3,22,249953
3,39,249953
3,27,249953
3,23,249953
32,23,249953
3,45,249953
3,47,249953
43,37,249956
42,47,249962
2,39,249965
2,42,249965
2,26,249965
2,35,249965
19,11,249975
25,20,249992
25,15,249992
25,14,249992
25,32,249992
23,14,250001
23,20,250001
23,39,250004
23,13,250004
23,45,250004
14,35,250007
14,46,250007
27,15,250010
15,39,250012
15,60,250012
15,48,250012
15,3,250012
45,15,250014
14,25,250014
45,47,250014
45,32,250014
47,37,250015
76,25,250027
22,39,250028
22,35,250028
22,15,250028
20,55,250049
20,25,250049
39,17,250052
13,25,250061
13,60,250061
13,48,250061
3,25,250076
3,2,250076
3,61,250076
55,27,250079
55,45,250079
55,47,250079
55,39,250079
55,1,250079
55,26,250079
55,14,250079
55,48,250083
3,76,250083
2,1,250084
2,37,250084
2,62,250084
2,53,250084
2,91,250084
2,21,250084
32,17,250087
42,48,250089
42,25,250089
4,15,250090
1,13,250096
19,43,250098
26,1,250115
23,60,250115
26,14,250115
26,55,250115
23,47,250115
26,47,250115
23,26,250115
25,76,250115
26,18,250115
25,2,250115
23,3,250115
23,11,250115
26,45,250115
10,4,250118
35,60,250119
45,3,250124
48,23,250127
48,15,250127
15,13,250128
15,25,250128
15,35,250128
15,1,250128
47,39,250129
47,27,250129
47,15,250129
14,15,250129
27,32,250135
27,39,250142
27,47,250142
22,26,250152
22,27,250152
22,1,250152
22,23,250156
22,60,250156
61,25,250158
22,47,250160
39,26,250175
39,32,250175
39,27,250179
39,55,250179
39,14,250180
39,11,250180
39,1,250180
11,42,250182
11,48,250182
11,23,250182
11,47,250182
